Date,Name,Year,Letterboxd URI,Rating,Rewatch,Review,Tags,Watched Date
2019-01-01,Shoplifters,2018,https://boxd.it/AUHOf,4.5,,"There's a moment in Hirokazu Kore-eda's <i>Shoplifters</i> when Aki, a young and destitute woman living on the outskirts of Tokyo, decides to meet with one of her clients after work for a private rendezvous. Mind you--she's a stripper working in a peep show. She and the client embrace in a darkened backroom dimly lit by red neon. They both embrace quietly and realize through desultory conversation that--unbeknownst to them--they share emotional and even physical scars similar enough to inspire a profound, mutual connection.

Scoff all you like at this sentimentality, but within context of the film's tone, it's a scene of rare beauty. Most of all it's earned by the filmmaker because it doesn't simply apparate communion as if a parlor trick--rather it complements an omniscient darkness amidst our characters' world with a fleeting glimpse of hope. Such a dichotomy is what indicates the mastery of storytelling at the heart of <i>Shoplifters</i>.

Kore-eda's film is a leisurely tour through its central family's thorny but joyous existence. As per the title they are indeed shoplifters, scouring bodegas and corner stores for a needed meal, but in spite of this regular criminal transgression they are above all loving, kind, and familial. Kore-eda understands that a person's objective faults need not impede upon their ability to love. As Walt Whitman once wrote immortally: ""I am large. I contain multitudes."" Humans are a crazy animal after all; able to love while hate, steal while give, adopt while kidnap, etc.

Of course the latter of these paradoxes informs <i>Shoplifters</i>' narrative. All through the film, the question of this family units origin is a dubious one. Are these two ""parents"" married? Is this boy their child? Whose the young woman? Most of all, was it right to steal that little girl from her patio? Ethical questions can be asked, blame can be laid, and yet when one observes this ""family"" in action its difficult to protest. Why worry about questions of custody and law when there's hot somen cooking on the stove, freshly-stolen fritos waiting to be chomped, and a giddy, laughing family to embrace?

<i>Shoplifters</i> is about a knowingly transient existence; one whose participants must know it will end disastrously, but which elicits too great a supply of joy, wonder, and content to turn down. In essence, its embrace borders on cynicism--a realization that all lives we potentially pick are bound to end regardless, and that picking one for today which shocks and pleases us in spite of tomorrow is the one to choose above the rest.

The grandmother of this ""family"" may've been--on paper-- a vain criminal; yet she died, with eyes closed, while sitting on a beach and teeming with love--whispering to herself softly ""I know I shall not die alone,"" and she was right. <i>Shoplifters</i> is about nothing more or less than the present. Living solely for it can reap dark and unforeseen consequences, yet its embrace can instill content the likes of which is seldom enjoyed.","japan, hirokazu kore-eda",2018-12-30
2019-01-14,Children of Men,2006,https://boxd.it/BV1Q5,5,Yes,"<b>Seattle Cinerama</b>

Still makes <i>Roma</i> and its hospital/pregnancy sequence look like a cakewalk by comparison.

<i>Children of Men</i> is a film whose power I feared might be ravaged by time--like other then-technically-groundbreaking films of the aughts such as Avatar or Peter Jackson's <i>King Kong</i>; films whose technical achievements have worn into the 2010s and revealed unsavory patina.

Yet 12 years on from its initial release, this still looks better than any of its subsequent mimics and imitators. Even Alejandro Inarritu's undisciplined albeit impressive <i>Birdman</i> one-take is merely a shadow of the heights reached by Cuaron and Lubezki here.

Among <i>Children of Men</i>'s many achievements, the one which resonates with me most is how finely it depicts perspective. Cuaron's one-takes are not simply showmanship as they are later in his filmography, but rather sturdy grounds for world-building from the perspective of <b>one</b> character.

Clive Owen too deserves credit for lending a remarkable center to this film's dizzying amusement-park ride of despair and hopelessness. Imagine his efforts in plausibly remaining the center of a restless camera's orbit through almost every impossibly choreographed scene--and rehearsing them several times over again and again.

Watching the film once more, I'm strongly reminded of Elem Klimov's <i>Come and See</i>; a holocaust film whose despair has less to do with genocide and more to do with Europe's failure to reconcile its history of totalitarianism. Like that devastating film, <i>Children of Men</i> is both an intelligent political commentary and a soul-shaking cinematic experience. Both films also adhere rigorously to a single perspective, therefore allowing a horrid realization--the smallness of those who help from the ground.

With all sociopolitical implications aside, <i>Children of Men</i> is above all a movie about leaving people behind. Theo's friend, Jasper; watched from a hillside as he's disposed of. Honorable midwife Miriam, who’s last seen with a burlap bag being laid over her head. Unexpected savior Marichka, who stays behind in Bexhill to let Theo and Kee's boat exile in safety, and who likely parishes as the city is bombed from the air. One after the other, until our own protagonist--Theo--succumbs to his wound and dies, likely to be left behind forever on the small rowboat with which he saved humanity while Kee is rescued and anchored away. I can imagine his errant body sitting, stooped over in the rowboat, while the tide rocks it about in the fog for all time.

Many films have captured in politics the epoch in which they were released. <i>Casablanca</i> emblazoned America's hope for redemption circa WWII, <i>Dr. Strangelove</i> accurately captured a cold-war mileu even enjoyed by intelligence officers who recognized its accuracies, while other films such as <i>The Day After</i> managed to keep world leaders like President Reagan sitting up at night in terror. Yet no other film I can think of has so prodigiously captured a time without falling back upon it like a crutch.

<i>Children of Men</i> is like a compiling of images from its era--from Abu Ghraib, to Guantanamo, to news broadcasts of desperate warfare in urban Iraqi environs, with the emotionally showstopping ""ceasefire"" sequence serving essentially as a culmination of post-9/11 reality and its accompanying ambivalence. Still, it couldn't affect without the sheer power of its images. With both narrative and technique swinging in complete synergy, <i>Children of Men</i> rises above its already-superb individual components and becomes an engrossing, devastating, moving, despairing, unrelenting, hurting, brooding, and hopeful masterpiece.

This is the most relentlessly horrifying and visceral testament to hope I've seen. My worries about its age were ill-founded, and its legacy will likely span not just years, but decades. A sheer, bona fide masterpiece. One of the great films of the 21st century.","masterpiece, cinerama, theatre",2019-01-12
2019-01-20,If Beale Street Could Talk,2018,https://boxd.it/Cjp35,4.5,,"Among <i>If Beale Street Could Talk</i>'s many virtues, the most exalting is its vivid affirmation that Barry Jenkins has become one of our great modern filmmakers. A director so confident that he surpasses even his own influences (i.e. John Cassavetes and Wong-Kar Wai specifically) in his persistent mastery of craft. Even Paul Thomas Anderson has reportedly become jealous of Jenkins' astoundingly intimate camerawork.

There are many shots throughout <i>Beale Street</i> which stick with me; Fonny's bloodshot eyes staring through glass with a yellowed brick wall behind him, Tish and Fonny's rain-soaked stroll through Harlem (in which the <i>inside</i> of their bright-red umbrella somehow seems to emit light), and the jib out from under bathtub water during a child's birth. New York as a city is formidably portentious--filmed beautifully and made out to be as gorgeous, but also as threatening and endless a place in Jenkins' film as in any other. There's a reason the score contains hints of Bernard Herrmann's soundtrack for <i>Taxi Driver</i>.

Beneath all this formal brilliance however is James Baldwin's lyrical story-line of racial discrimination whose revealed injustices are so heart-wrenching that it honestly ties knots in my stomach to consider its ubiquity and broader social implications. Like Baldwin himself, Jenkins is a brilliant herald of the african-american experience--able to transcend the undulations of one such turbulent life onto his audience regardless of their racial or social background.

This is a *major* step forward for Jenkins from <i>Moonlight</i> in my opinion. His sophomore film, in spite of its ambition and spots of beauty, was still in every way the effort of a filmmaker seeking foundation. The opening shot of <i>Moonlight</i> for instance (an off-putting tracking shot which stalks about Mahershala Ali and occasionally revolves around his dialogue exchanges) is a transparent example of Jenkins' stylistic uncertainty through that film's making--an uncertainty which has all but disappeared in <i>Beale Street</i>.

Technically and visually, Jenkins refines his vision with this follow-up, and his newly-dictated style is one so thoroughly refreshing and singular among contemporary indie cinema that I'll rue the entire industry should he be unable to produce features following this one (most great modern directors seem to run to television before fully exploring cinema). <i>Beale Street</i>, like all great films, deserves a cinema--and cinema.. in its now-beleaguered and crippled state, deserves Barry Jenkins.",,2019-01-19
2019-01-24,The Congress,2013,https://boxd.it/CvKjd,4,Yes,"Hadn't seen this since Siff 2014--and wow. On a par with <i>Mr. Nobody</i> as far as insanely ambitious yet ultimately muddled contemporary sci-fi goes.

Stanislaw Lem's original novel is a far superior beast in its tonal consistency, but Ari Folman's film deserves credit for plowing through its own insane grey matter with a ferocity almost nonexistent amidst modern film, arthouse or not. Also, Harvey Keitel plays a character named ""Al,"" and elevates the film by just being there as his most gum-chewing-kid-from-the-bronx self.

Nevertheless, Folman's transposing of the modern entertainment business onto Lem's original story is sort of... predictable, and the film's early live-action scenes are sloppily staged and stodgy. Although I suppose with 5-6 years' hindsight, the film's prophecy of uncanny valley-like computer simulations of actors has proved weirdly prescient (e.g. Peter Cushing in <i>Rogue One</i>, Paul Walker in <i>Furious 7</i>, etc.), which certainly means Folman is deserving of some ex post facto applause.",better than you think,2019-01-23
2019-03-04,The Master,2012,https://boxd.it/EIt45,4.5,Yes,"<i>""If you figure a way to live without serving a master, any master, then let the rest of us know, will you? For you'd be the first person in the history of the world.”</i>

For 7 years I mulled this over and I still don't get it. Paul Thomas Anderson's films are usually obtuse, but <i>The Master</i> can't even be measured with a protractor. It reaches around itself 360 degrees, then circles back twice the other way.

Roger Ebert famously wrote of the film in a 2 1/2-out-of-4 star review, ""when I reach for it, my hand closes on air."" I shared the same sentiment upon first blush in 2012. It's performances were mesmeric, storytelling graceful, and cinematography indelible, gorgeous--70mm beauty. Yet at its end I threw up my arms in utter defeat and shrugged. I saw it twice that fall--I remember both viewings. 1st at Seattle Cinerama in 70mm, 2nd at the Crest Cinema. Neither helped the other.

I was struck at the time most by Joaquin Phoenix's performance. Having come off a 4-year hiatus from acting due to <i>I'm Still Here</i> and its requisite craziness, his appearance in <i>The Master</i> seemed gargantuan and utterly transformative--like a rabid primate unleashed upon post-war America. But I'm drawn now to Philip Seymour Hoffman's work, perhaps in light of his death. Lancaster Dodd is a tangible, Orson Welles-like presence, whose charlatanism demands a kind of dual performance. By day, a charming purveyor of ""The Cause,"" by night, an embittered opportunist tooled by his wife. The jail cell sequence in particular features a notable, impulsive transition from Dodd blaming ""past lives"" for Quell's woes to ""laziness"" in a scene which apparently reveals his knowing con and lack of integrity.

Why do these two characters connect? Each belongs, one would think, to a completely different film. Paul Thomas Anderson thinks otherwise. My predominant reservation with the film upon release was this divide between two characters and two worlds; two films. <i>The Master</i>'s opening 15 minutes are staggering. Freddie Quell's madness and aimlessness dominates, invoking a style reminiscent of Alain Resnais's filmography which mysteriously disappears for the remainder of the film. Once Quell stumbles upon that fated yacht in San Francisco harbor, one film ends and another begins.

Yet there are scenes of inimitable power. Freddie hollowing a sand doll's makeshift genitals. The mad-dash from a cabbage field. Dodd and Quell's jail cell confrontation. The salt-flat motorcycle ride which simultaneously honors Freddie Young's 70mm photography of <i>Lawrence of Arabia</i> while paying tribute to <i>Melvin and Howard</i>. Most incredibly, the ""processing"" sequence between Dodd and Quell, which sweeps all hitherto cited moments into a trench and crushes them beneath its feet. So many masterful sequences in search of a plot or through-line which never arrives.

<i>The Master</i> is scattershot--that I can't deny; that I felt more than anything else on first viewing, and that I continue to feel. As poetic and lush as most of <i>The Master</i> is, there remains a moment where Joaquin Phoenix sits across from Rami Malek and says with steadfast earnestness, ""I want to fart in your face."" Yes, ""I want to fart in your face."" Is it intelligent or juvenile to seek ""answers"" from a film which, however complex, features a line such as ""I want to fart in your face”? That's not a criticism, but a valid question.

There are no easy answers in <i>The Master</i>, but I suppose like most great art, definitive answers are not the intent. Does the film work in spite of its meanderings, or because of them? Perhaps the latter.

<i>The Master</i> is among the best films I've ever seen. Maybe. It's something. What is it? I don't know. But I suppose that's the point. My hand closes on air.",???,2019-03-03
2019-03-17,Last Year at Marienbad,1961,https://boxd.it/FnNYf,5,Yes,"Belongs to the category of film whose story is nonexistent and whose purpose is obscure. Is it to entertain? To provoke? To ennoble arthouse film-goers with its time loops, repetitions, protracted monologues and vacant stares?

I don't know, but I don't particularly care. It's easy to despise <i>Last Year at Marienbad</i> if only because it seems to most folks... pointless. Why watch a movie with no meaning? To this I reply: 'why watch <i>Star Wars</i>?' Many find the latter spectacularly entertaining, and excuse its utter frivolity because of that. <i>Marienbad</i> is the same for me--a film with no meaning which invariably stirs within me deep and latent emotion.

Roger Ebert detailed in several articles his experience of first seeing <i>Last Year at Marienbad</i> in 1961. He queued outside a theatre close to University of Illinois and eagerly awaited entry. 15 minutes prior to showtime, a crowd exiting from the previous screening strode past him with palms to their temples, shaking their heads; ""what was that about?"" Roger waited for entry, and then, as he wrote, ""it was our turn to go in and be mystified.""

<i>Last Year at Marienbad</i> inspires just that sort of fun. A giddy, childlike exaltation. It's an experiment with cinema which dazzles by dint of its singularity. Alain Resnais was able to nudge the form and shatter convention without discarding those cosmetics and artifices which make cinema beautiful. Jean-Luc Godard's notion of exploding cinema was to hand-hold the camera, chop up his scenes, and make up as he went along.

Resnais thought differently. He shoots in cinemascope; 2.35:1 and anamorphic. His film teems with dolly shots, baroque architecture, genteel camera movements, and artifice, artifice, artifice. Yet these conventions don't impinge upon its gonzo nature in the slightest. It's the very opposite of Guido's film in <i>8 1/2</i>; a film with all the advantages of avant-garde cinema without any of the drawbacks.

Like <i>Citizen Kane</i>, or <i>2001</i>, or <i>Battleship Potemkin</i>, <i>Last Year at Marienbad</i> succeeds in advancing the film form, uncovering new and effective ways of mesmerizing its audience. It instills an intoxicating atmosphere like nothing else you'll see.

Watching <i>Last Year at Marienbad</i> resembles sitting in a spaceship far from everything you've known where time is non-functioning and string quartets play like pipe organs. It's a dream which lasts only through its final shot, and is unlike anything else in cinematic history. It's one of the very great films ever made.","masterpiece, kanopy, france, alain resnais",2019-03-17
2019-04-04,Call Me by Your Name,2017,https://boxd.it/Ggo5J,5,Yes,"Yeah; it's a 5, and I was wrong.",masterpiece,2019-04-03
2019-04-14,A.I. Artificial Intelligence,2001,https://boxd.it/GJrYZ,5,Yes,"One of the bleakest films ever made, and one which will likely become important as machine-learning technology continues its modern development.

William Hurt's opening monologue, which seemed sentimental upon first viewing, is now absolutely horrifying. The ending--so often criticized--is an existential nightmare. Kubrick's fingerprints are all over this, and its genius will, as with <i>2001</i>, likely not reveal itself until several decades have passed since its release.

Among many worldly injustices, there are three which bother me most. 1) Global warming, 2) Poverty, and 3) <i>A.I.</i> having a 3.5 rating on Letterboxd. Could someone please correct this clerical error?","masterpiece, better than you think",2019-04-13
2019-04-16,The Great Dictator,1940,https://boxd.it/GPKYr,5,Yes,"Weird, when one considers the iconic comedian Charlie Chaplin's films to be comedies, because from <i>City Lights</i> onward each was dominated by melancholy, poverty, fascism, and in the case of <i>Monsieur Verdoux</i>, his most disturbing and blatantly anti-capitalist film, outright murder.

What was eating him? Did he continue to be haunted by a childhood of indigence? Why was social and political injustice so often on the mind of this gifted silent comedian? One realizes quickly when reviewing his filmography that in almost every film he made poverty is front and center; even his iconic character The Tramp--once said to be the most famous single image in western culture--is an archetype of homelessness (Tramp is a synonym for Vagrant of course).

In Chaplin's <i>The Great Dictator</i>, his first genuine talkie, the Hollywood star works his craft until he can no more, and in a famous closing sequence finally relinquishes all comic pretense. He speaks of peace and democracy and calls for equality of all persons, ""jew or gentile, black or white.""

Such a speech is not seriously conducive to political reform or human rights progress, but it is, in my optimistic eyes, an attempt to start. To clear that initial hurdle; to inspire. It is moving and daring in a way that few films in history can claim to be. That Chaplin's popularity would wane and status as a US citizen be revoked as an indirect consequence of this political expression was inevitable. Quite frankly, many at the time perceived it as communist rhetoric, hence Chaplin's eventual difficulties with the press and the house un-american activities committee.

I admire this film's political conviction, yet to wildly enjoy the film, I don't have to. Apart from the film's political text, it contains some of Chaplin's most brilliant comedy. The opening sequence recalls his 1918 WWI parody <i>Shoulder Arms</i>; it's highlight is a sequence in which an untriggered explosive follows Chaplin as he circles the battlefield.

Another sequence has Chaplin, as 'Adenoid Hynkel,' the eponymous dictator who obviously parallels Adolf Hitler, dancing a ballet with the globe in his office--at one point throttling it with his rear while straddling a desk. Yet another genius sequence has Chaplin, this time in the role of a jewish barber, serving his client to the rhythm of Brahms' Hungarian Dance No.5--a moment of such inspired comedy that it was eventually impersonated and immortalized by Chuck Jones' ""Rabbit of Seville"" cartoon in 1950.

<i>The Great Dictator</i> is wall-to-wall with that signature comedic brilliance of Chaplin, yet its humor is so deepened by a sincere and at the time subversive satirical edge. The image of Chaplin's ""Hynkel,"" for example, frustratingly and comically peeling a banana while fuming over betrayal is a slight to Hitler more effective than any oration or drawn caricature could possibly be, and it is so while being unutterably hilarious.

Perhaps most melancholic about the film however is that, in spite of its biting satire and at times dramatic depiction of a third reich analog, the true depths of Nazi depravity could not have been known during production by Chaplin or indeed by the rest of the world. This means sequences of storm-troopers marching the streets of a 'Tomanian' ghetto and overturning trash cans appears inevitably quaint when compared with what is now known about the real tragedies of Nazi-occupied cities.

One has to accept while watching <i>The Great Dictator</i> that the world of the film is a sort of storybook portrait of nazi germany, but not one done intentionally, and that Chaplin couldn't have realized this at the time is, to me, one of the most haunting aspects of the film--the simple realization that they couldn't have known. They couldn't have known.

<i>The Great Dictator</i> is Chaplin's masterpiece, and the paramount work of his filmography. That the ending sequence involves his iconic barber/tramp character--a staple of silent film--being asked, begged, to finally 'speak,' or else have 'all hope be lost,' is an on-screen admission of guilt; of <i>literal</i> silence in the face of terror. 'I have been silent for too long,' he finally admits, as many others at the time should've. Speak. Speak. Or else all hope is lost.","masterpiece, criterion channel",2019-04-15
2019-04-26,Under the Silver Lake,2018,https://boxd.it/Hjomv,4.5,,"I march with the rest in saying A24's failure to release this theatrically is their biggest blunder. It doesn't do justice to David Robert Mitchell, his cinematographer, sound designer, or the film community at large. <i>Under the Silver Lake</i> is the most seriously *cinematic* film I've seen in quite some time, and it deserved at least a serviceable art-house distribution. It's a rare mistake on behalf of a typically adventurous commercial distributor.

Nevertheless, after much, much, much delay, <i>Under the Silver Lake</i> is now (legally) available in the states, and it impressively has after much anticipation managed to surpass my expectations. I'm too gobsmacked upon first viewing to adequately discuss its thematic territory, but suffice to say that its filmmaker's constantly evident talent is enough to clarify its greatness in my mind. Also, it is NOT <i>Southland Tales</i>; please disregard any such comparison. This is its own wild existential musing on L.A, yes, but one which hangs together as well as <i>Mulholland Drive</i> or <i>The Long Goodbye</i>.

One knows when they're witnessing the exercise of a skilled director. Regardless of how hard to digest you find Mitchell's heady thematic explorations, his breakneck execution of each scene creates an irresistible, rhythmic pace at which the audience can sprint ahead through the mania and hallucinogenic fervor of Sam's wild odyssey. It's headlong yet meandering and always unbelievably engaging, and proves one of the more mesmerizing films I've seen this decade.

I firmly believe that had A24 screened this at Sundance or SXSW instead of Cannes and leapt at its original June 22nd release date that it would've found an audience. This is a thrillingly ambitious work from a talented filmmaker with lots on his mind. Its one of the most bizarre and multifaceted films I've seen in years, and it deserves to find its audience.

P.S. The ending, so often called 'anticlimactic,' is what makes the film in my mind; it clarifies Mitchell's intent to not only entertain but to remind his audience of a perceived 'millennial ennui.' It renders the protagonist's antics as desperate escapism rather than intrigue, indicating a failed quest for existential significance which is, in Mitchell's mind, endemic to the current generation. Whether you agree with the director's sentiment or not is up to you, but that and the ending's lack of resolution doesn't diminish its thematic importance.",,2019-04-25
2019-05-08,Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,1964,https://boxd.it/HSsRx,5,Yes,"I've never written of <i>Dr. Strangelove</i> on Letterboxd, and not for lack of praise but for lack of original insight. <i>Dr. Strangelove</i> has become, more than 50 years since its release, a satire as firmly situated in the annals of literary history as Gulliver's Travels or Lysistrata. It captures its epoch with an intelligence and wit simply unsurpassed by football field lengths stacked atop each other. 

A recent viewing of Adam McKay's underwhelming <i>Vice</i> reminded and further cemented in my mind the timeless genius of Kubrick's film. Unlike McKay's film, Kubrick knows precisely and exactly at every moment what he wishes to convey. 

Each character is an archetype jabbing at not only the Strategic Air Command of the 1960s but at infrastructures of power throughout history. The mad major Jack D. Ripper, the well-intentioned but impish captain Mandrake, the farcical George C. Scott as SAC Command and Control consultant to the president, who whilst straddling a book titled 'World Targets in Megadeaths' is able to deliver one of the greatest comic performances of all time. That juxtaposition alone should provide insight into this film's paradoxical brilliance.

Also unlike McKay's film is <i>Strangelove</i>'s shocking simplicity, which emerges only after dozens of viewings. The movie cuts between only 3 sets throughout the majority of its length, with its cast principally unchanging. Its a spartan presentation that skimps on extraneous detail and through its slim 94-minute runtime contains not 1 ounce of fat--scratch that--not 1 *gram*. <i>Vice</i>, on the other hand, skips through time like it were a clumsy jack rabbit, capturing any moment the editor deemed necessary to propel its turgid length through to its equally facile conclusion.

<i>Dr. Strangelove</i> is not bogged down in anything unnecessary--its making is like Kubrick's greatest chess match, where not a single misstep in its craft or production was made. It's a film which is flawless. <i>Flawless</i>. It will last for centuries--perhaps as long as humans are still consuming artistic works. Kubrick was a kid from the Bronx, yet he made films of such staggering genius that time will render him immortal, as if he were one of the great sages of our time. 

<i>""We'll meet again / don't know where, don't know when / But I know we'll meet again / some sunny day.</i>""",masterpiece,2019-05-07
2019-05-17,Under the Silver Lake,2018,https://boxd.it/Iib41,4.5,Yes,"Confident this is a special film--truly special. It's my 3rd re-watch of this in 4 weeks and for me that is rare.

Still a damn shame this wasn't widely released. Every film fan and cinephile owes it to themselves to watch this. If nothing else, it's one of the most gorgeously shot, scored, and paced films I've seen in years.

P.S. For anyone balking at my praise of UTSL's 'Editing,' look at the film's cutting pattern--how in spite of the films length and discursive subplots, every scene ends precisely when it should, every cut signals something important not just about the sequence but about the main character, and how the film is magically compelling while also meandering. It's a marvel.

P.S.S. One cut near the beginning of the film shows the landlord in a medium shot harshly warning the protagonist of oncoming eviction before abruptly transitioning to a totally unrelated conversation in a bar with Topher Grace's character. This cut is *very* important. It says a lot about the main character's naivete and unwillingness to confront his reality. It's one of my favorite cuts in any movie I've seen in a long time.",better than you think,2019-05-16
2019-05-20,Alice,1988,https://boxd.it/IspVt,3,,"Amazing how I watched this whole film with such little emotional reaction that when the credits rolled I sat stone-faced and realized the scrolling text was exactly as exciting as the rest of the film.

Disturbing, unsettling, and genuinely distressing. Why did I watch Jan Svankmajer's <i>Alice</i>? Maybe because I want myself to hurt.",???,2019-05-19
2019-05-25,2046,2004,https://boxd.it/IEpxP,4,,"???

Wong Kar-Wai by way of <i>Synecdoche, New York</i>?

This is the most baffling film I've seen in a couple months, and I've just seen Jan Svankmajer's <i>Alice</i> and <i>Under the Silver Lake</i>. It's a tough deal, you know, being a movie so ambitious that <i>Cloud Atlas</i> and <i>Southland Tales</i> seem tame by comparison.

<i>2046</i> is like the <i>Avengers: Endgame</i> of Wong Kar-Wai's filmography--a nexus where all his films meet, have brunch, and copulate for about 2 hours as Italian and Chinese opera blasts so that its sorrows can't be heard in the apartment next-door.

What happened to the pitch-perfect simplicity of <i>In the Mood For Love</i>? More importantly, when the hell is Kar-Wai gonna get around to making his next opus?","???, hong kong, cantonese, mandarin, 王家衛",2019-05-24
2019-06-10,"Synecdoche, New York",2008,https://boxd.it/JtmJb,5,Yes,"Probably among the greatest films ever made--makes <i>The Godfather</i>, <i>8 1/2</i>, <i>Tokyo Story</i>, and all the other acclaimed films lining Sight and Sound and AFI's per-decade 'greatest films' polls look trite by comparison.

That a film this ravishing, constantly provocative, well-crafted, and anally thought over could still be so underappreciated is a great injustice. I remain firm in my belief that given 25 years since its release--and maybe even the passing of its creator--that this will gain a recognition reserved in the art world for novels like 'The Great Gatsby’ and paintings like 'Starry Night.' It deserves to be taught in schools.

A great anticipation of my life is whether or not this recognition will be realized. Meanwhile, I wait.",masterpiece,2019-06-08
2019-06-18,The Life Aquatic with Steve Zissou,2004,https://boxd.it/JS6R9,3.5,Yes,"The most dream-like film in Wes Anderson's filmography--like a pastel-coated melodrama set atop a convoluted toy boat. I've no idea what to make of it.

<i>The Life Aquatic with Steve Zissou</i> contains bizarre scenes, environments, and characters streaming toward you constantly and on occasion they even appear to make complete sense. These moments are briefly lived.

There's a scene in which Willem Dafoe and Owen Wilson each speak to each other on a night-lit pier through such obviously constructed, comical german and american-southern accents yet also do so with such tender sincerity and adherence to the emotions of their characters that one wonders what sort of schizophrenia the corduroy-dressed auteur must've been afflicted with when he conceptualized it and the entire film.

Roger Ebert said in his review: ""Wes Anderson's ""The Life Aquatic with Steve Zissou"" is the damnedest film. I can't recommend it, but I would not for one second discourage you from seeing it."" I agree.

I can't decide whether this is Wes Anderson's best film or his worst. I suppose it doesn't matter though. It's something. Isn't that enough? What do you think?

Note: Though this diary entry does not claim the film as a 're-watch,' I <b>had</b> seen the film before when I was a kid on its initial release and didn't remember a thing about it. This was essentially a first viewing.","???, better than you think",2019-06-17
2019-06-24,Network,1976,https://boxd.it/Kb08F,5,Yes,"Is there any performance in cinema greater than Peter Finch's in Network? Sweat pours down his brow; arms flinging, trench-coat flap waving as he tightens his hands and yells -- <i>""I'm as mad as hell, and I'm not going to take this anymore!""</i> Indeed, Howard Beale. Indeed.

<i>Network</i> is Sidney Lumet's crowning achievement, and one of the greatest satires ever committed to film, second only to <i>Dr. Strangelove</i> I'm willing to say. This masterwork is radical and revolutionary in a way which contemporary Hollywood conventions wouldn't even allow. Permitted, films such as the critically maligned <i>Roman J. Israel, Esq.</i> still are able to maturely comment upon modern proletariat plights--yet no other film since <i>Network</i> has done the same with such sharp vinegar, and such unsentimental wit.

Faye Dunaway, Robert Duvall, William Holden, Peter Finch--need I say more? This cast was born to shout in the same room. Each person contributes unequivocally to <i>Network</i>'s flinging, ecstatic dynamism. It's a dialogue-heavy bonanza which inevitably exhilarates as much as a James Bond-Jason Bourne-thrill ride. When William Holden shouts into the phone a line as iconic as ""he's saying life is bullshit and it is, so what're you screaming about?"" it's difficult not to jump and smile as if a light just passed through you. That's really the level of exaltation I'm talking about.

Yet it's derived from a place of such cynicism. Paddy Chayefsky's superb, brilliant, unorthodox script is among the great works of pessimistic american literature; as damning a portrait of private capital, corporate greed (that's putting it simplistically), and free enterprise as any I've ever seen. Ned Beatty's farcical, president taft-like, yet also utterly terrifying corporate chairman of CCA (Arthur Jensen) is one of the great depictions of proto-Rockefeller american-industrial insanity this side of Daniel Plainview. His explanation of 'corporate cosmology' is one of the great, politically radical moments of american cinema.

Depressing how right Howard Beale was, huh? He began as a televangelist for left-wing, proletariat empowerment, and ended as a mouth-piece for corporate cynicism and defeat.

One looks at Howard Beale and wonders; ""how long will the Parkland activists really care about gun rights before joining a business or conglomerate, or becoming journalists concerned primarily with placating readers and receiving paychecks? How long can the yellow-vests in France picket for union rights before retiring to their families and hearth and carrying on exactly as they were before?"" Even Jerry Rubin--who once marched through the streets of Chicago carrying a Pig in his arms to protest the 1968 democratic national convention--eventually gave way into entrepreneurship; ""wealth creation is the <i>real</i> American revolution,"" Rubin once claimed in post-Vietnam War America. Arthur Jensen would agree.

<i>Network</i> is thrilling, unadulterated genius. Its stature in American cinema should be as great as <i>The Godfather</i>'s. As a matter of fact, I think it's greater than <i>The Godfather</i>. It's an unabashed condemnation of everything that's kitsch and profitable. It's as true as as a movie can be without being unbearable. Where else was Howard Beale to end up in the end..? except laying there on the floor, dead, spattered with blood.. because of poor ratings.",masterpiece,2019-06-24
